CustomerID,City,Zip Code,Gender,Senior Citizen,Partner,Dependents
6956-SMUCM,Miranda,95553,Female,No,No,No
3223-WZWJM,Petrolia,95558,Male,No,No,No
6615-ZGEDR,Smith River,95567,Male,No,No,No
9250-WYPLL,Whitethorn,95589,Female,No,No,No
2754-XBHTB,Amador City,95601,Female,No,No,No
1597-LHYNC,Auburn,95602,Female,Yes,No,No
0754-UKWQP,Cool,95614,Male,No,No,No
7493-TPUWZ,Diamond Springs,95619,Male,No,No,No
1577-HKTFG,Elk Grove,95624,Female,No,Yes,No
8752-STIVR,Elmira,95625,Female,No,No,No
4558-FANTW,Fair Oaks,95628,Female,No,Yes,No
7623-TRNQN,Jackson,95642,Male,No,No,Yes
9330-IJWIO,Kirkwood,95646,Female,No,No,No
9286-DOJGF,Lotus,95651,Female,Yes,Yes,No
9661-MHUMO,Mather,95655,Male,Yes,Yes,Yes
1842-EZJMK,Orangevale,95662,Male,No,Yes,No
8073-IJDCM,Rescue,95672,Female,No,No,No
8884-ADFVN,Roseville,95678,Male,Yes,Yes,No
2720-WGKHP,Sloughhouse,95683,Male,Yes,No,No
2869-ADAWR,Sutter Creek,95685,Female,No,No,No
9894-EZEWG,Walnut Grove,95690,Female,No,No,No
7851-FLGGQ,Wheatland,95692,Male,No,No,No
0637-UBJRP,Wilton,95693,Male,No,Yes,No
0940-OUQEC,Winters,95694,Male,No,No,No
0702-PGIBZ,Dutch Flat,95714,Male,No,No,No
1963-VAUKV,Kyburz,95720,Female,No,No,No
0807-ZABDG,Woodland,95776,Female,No,No,Yes
7739-LAXOG,Sacramento,95825,Female,No,Yes,No
9776-CLUJA,Sacramento,95829,Female,Yes,Yes,No
2079-FBMZK,Antelope,95843,Female,No,No,No
6608-QQLVK,Bangor,95914,Male,No,No,No
3551-HUAZH,Brownsville,95919,Male,Yes,No,No
8634-MPHTR,Forbestown,95941,Male,Yes,Yes,No
8761-NSOBC,Gridley,95948,Male,No,No,No
8413-VONUO,Grimes,95950,Male,No,No,No
9223-UCPVT,Orland,95963,Female,No,No,No
4351-QLCSU,Quincy,95971,Female,No,No,No
5419-JPRRN,Rough And Ready,95975,Male,No,No,No
2100-BDNSN,Strawberry Valley,95981,Female,No,Yes,No
0488-GSLFR,Taylorsville,95983,Female,No,No,No
9318-NKNFC,Twain,95984,Male,No,No,No
9728-FTTVZ,Williams,95987,Female,No,No,No
7254-IQWOZ,Redding,96001,Male,No,No,No
2474-BRUCM,Redding,96002,Male,Yes,Yes,No
0742-NXBGR,Adin,96006,Female,No,No,No
6110-OHIHY,Burney,96013,Male,No,No,No
5889-LFOLL,Canby,96015,Female,No,No,No
5708-EVONK,Cassel,96016,Female,No,Yes,No
8708-XPXHZ,Castella,96017,Female,No,Yes,No
0616-ATFGB,Shasta Lake,96019,Male,Yes,Yes,No
7016-BPGEU,Dunsmuir,96025,Female,No,No,No
6876-ADESB,Etna,96027,Male,No,No,Yes
1963-SVUCV,Flournoy,96029,Male,No,No,No
0220-EBGCE,Fort Jones,96032,Male,No,No,No
2754-VDLTR,Greenview,96037,Male,No,No,No
7551-DACSP,Hat Creek,96040,Male,No,Yes,Yes
7235-NXZCP,Hornbrook,96044,Male,Yes,No,No
5712-PTIWW,Mcarthur,96056,Male,No,No,No
3315-TOTBP,Mill Creek,96061,Male,No,No,No
6661-HBGWL,Mineral,96063,Female,Yes,No,No
1518-VOWAV,Montague,96064,Female,No,No,No
5909-ECHUI,Oak Run,96069,Female,No,No,No
1309-BXVOQ,Old Station,96071,Male,No,Yes,No
9317-WZPGV,Paskenta,96074,Female,Yes,No,No
2856-HYAPG,Platina,96076,Female,No,No,No
4488-PSYCG,Seiad Valley,96086,Male,No,No,No
3621-CEOVK,Trinity Center,96091,Female,Yes,Yes,No
6906-ANDWJ,Vina,96092,Male,No,Yes,No
1031-IIDEO,Sierra City,96125,Female,No,No,No
5832-XKAES,Sierraville,96126,Male,No,No,No
4701-AHWMW,Susanville,96130,Male,No,Yes,No
9210-IAHGH,Wendel,96136,Female,No,No,No
0023-XUOPT,Carnelian Bay,96140,Female,No,Yes,No
4592-IWTJI,Homewood,96141,Female,No,Yes,Yes
6518-LGAOV,South Lake Tahoe,96150,Female,No,Yes,No
7242-QZLXF,Truckee,96161,Male,No,No,Yes
1000-AJSLD,Los Angeles,90002,Male,No,No,No
1062-LHZOD,Los Angeles,90005,Male,No,Yes,No
9600-NAXZN,Los Angeles,90010,Male,No,No,No
6457-USBER,Los Angeles,90014,Male,No,No,No
4662-EKDPQ,Los Angeles,90016,Male,No,No,No
9248-OJYKK,Los Angeles,90017,Male,Yes,No,No
3398-FSHON,Los Angeles,90019,Female,Yes,No,No
3319-DWOEP,Los Angeles,90020,Male,Yes,Yes,No
9259-PACGQ,Los Angeles,90026,Female,No,Yes,No
4415-IJZTP,Los Angeles,90027,Female,No,No,No
1465-VINDH,Los Angeles,90028,Female,No,Yes,No
2810-FTLEM,Los Angeles,90036,Female,No,No,No
1925-TIBLE,Los Angeles,90049,Female,No,Yes,No
0818-OCPZO,Los Angeles,90059,Male,Yes,No,No
1447-GIQMR,Los Angeles,90062,Male,No,Yes,No
0872-NXJYS,West Hollywood,90069,Female,No,No,No
1389-CXMLU,Downey,90242,Male,Yes,No,No
5561-NWEVX,Hermosa Beach,90254,Female,Yes,Yes,No
2737-WFVYW,Marina Del Rey,90292,Female,No,No,No
2272-QAGFO,Inglewood,90304,Female,Yes,No,No
9850-OWRHQ,Torrance,90502,Female,No,Yes,No
3768-NLUBH,Torrance,90503,Male,Yes,Yes,No
8676-TRMJS,Torrance,90504,Male,No,No,No
0685-MLYYM,Buena Park,90620,Female,Yes,No,No
8182-PNAGI,Pico Rivera,90660,Male,No,No,No
7957-RYHQD,Bellflower,90706,Female,Yes,No,No
2180-DXNEG,Harbor City,90710,Female,No,No,No
5515-AKOAJ,Hawaiian Gardens,90716,Female,No,No,No
8976-OQHGT,Lomita,90717,Female,No,Yes,Yes
6230-BSUXY,Paramount,90723,Female,Yes,No,No
5295-PCJOO,Long Beach,90805,Male,No,No,Yes
9863-JZAIC,Long Beach,90807,Male,No,No,No
7660-HDPJV,Long Beach,90810,Female,No,No,No
3990-QYKBE,La Canada Flintridge,91011,Male,Yes,Yes,No
4919-MOAVT,Pasadena,91103,Male,No,No,No
9820-RMCQV,San Marino,91108,Female,No,No,No
7839-QRKXN,Glendale,91203,Female,No,No,No
5204-QZXPU,Glendale,91205,Male,No,No,No
8450-JOVAH,Agoura Hills,91301,Male,No,Yes,Yes
9274-CNFMO,Pacoima,91331,Male,Yes,Yes,No
7758-XKCBS,Reseda,91335,Male,No,No,No
8992-JQYUN,San Fernando,91340,Male,No,Yes,No
2446-PLQVO,Santa Clarita,91350,Male,No,No,No
3005-NFMTA,Valencia,91354,Male,Yes,No,No
8784-CGILN,Tarzana,91356,Female,No,No,No
5389-FFVKB,Thousand Oaks,91360,Male,Yes,Yes,No
8444-WRIDW,Thousand Oaks,91362,Female,Yes,No,No
9451-LPGOO,Panorama City,91402,Male,No,No,No
5868-YWPDW,Sherman Oaks,91423,Male,Yes,Yes,No
2025-JKFWI,Burbank,91501,Male,No,No,No
4078-SAYYN,Burbank,91502,Female,No,No,No
9940-HPQPG,North Hollywood,91601,Female,No,Yes,No
6618-RYATB,North Hollywood,91605,Female,No,No,No
9079-YEXQJ,Chino,91710,Female,No,No,No
2685-SREOM,Rancho Cucamonga,91730,Female,No,Yes,No
0402-CQAJN,El Monte,91732,Female,No,No,No
6692-UDPJC,South El Monte,91733,Female,No,Yes,Yes
1273-MTETI,Rancho Cucamonga,91737,Female,Yes,No,No
5480-HPRRX,Glendora,91740,Female,Yes,No,No
0295-PPHDO,La Puente,91744,Male,No,No,No
1195-OIYEJ,La Puente,91746,Male,No,No,No
4501-EQDRN,Montclair,91763,Female,No,No,No
2990-HWIML,Ontario,91764,Female,No,No,No
7384-GHBPI,San Dimas,91773,Male,No,Yes,No
7603-USHJS,San Gabriel,91775,Male,No,No,Yes
7234-FECYN,San Gabriel,91776,Female,Yes,No,No
5876-HZVZM,West Covina,91792,Female,No,Yes,Yes
1400-MMYXY,Alhambra,91801,Male,Yes,Yes,No
3085-QUOZK,Alpine,91901,Female,No,No,No
3926-CUQZX,Campo,91906,Male,No,No,No
1041-RXHRA,Guatay,91931,Female,No,No,No
1750-CSKKM,Imperial Beach,91932,Male,No,No,Yes
7142-HVGBG,Mount Laguna,91948,Male,Yes,Yes,No
6457-GIRWB,Carlsbad,92008,Male,No,No,No
1450-SKCVI,Del Mar,92014,Female,No,No,No
5570-PTWEH,Encinitas,92024,Female,No,Yes,No
6502-MJQAE,Escondido,92027,Male,No,No,No
7693-LCKZL,Julian,92036,Male,No,Yes,Yes
0032-PGELS,Palomar Mountain,92060,Female,No,Yes,Yes
6394-MFYNG,Solana Beach,92075,Female,No,No,No
1564-NTYXF,San Marcos,92078,Female,Yes,No,No
8155-IBNHG,San Diego,92103,Female,No,Yes,No
0886-QGENL,San Diego,92104,Female,Yes,Yes,No
8739-WWKDU,San Diego,92109,Male,Yes,No,No
8685-WHQPW,San Diego,92110,Female,Yes,No,No
4745-LSPLO,San Diego,92111,Male,No,No,No
8083-YTZES,San Diego,92113,Male,No,No,No
7240-FQLHE,San Diego,92114,Female,Yes,Yes,No
0786-VSSUD,San Diego,92123,Male,Yes,No,No
3976-BWUCK,San Diego,92130,Female,No,Yes,No
3585-ISXZP,Indio,92201,Female,No,No,No
6583-QGCSI,Indian Wells,92210,Female,Yes,Yes,No
2108-XWMPY,Cabazon,92230,Male,No,No,No
6304-IJFSQ,Calipatria,92233,Male,No,No,No
0093-XWZFY,Desert Hot Springs,92241,Male,No,No,No
1980-KXVPM,El Centro,92243,Female,Yes,No,No
7703-ZEKEF,Heber,92249,Male,No,No,No
0723-DRCLG,Holtville,92250,Female,Yes,Yes,No
5482-NUPNA,Imperial,92251,Female,No,No,No
1122-JWTJW,Ocotillo,92259,Male,No,Yes,Yes
8775-CEBBJ,Seeley,92273,Female,No,No,No
6894-LFHLY,Vidal,92280,Male,Yes,No,No
0639-TSIQW,White Water,92282,Female,No,No,No
8361-LTMKD,Apple Valley,92307,Male,Yes,Yes,No
7590-VHVEG,Los Angeles,90001,Female,No,Yes,No
1452-KIOVK,Los Angeles,90007,Male,No,No,Yes
6713-OKOMC,Los Angeles,90008,Female,No,No,No
9763-GRSKD,Los Angeles,90012,Male,No,Yes,Yes
5129-JLPIS,Los Angeles,90016,Male,No,No,No
4183-MYFRB,Los Angeles,90021,Female,No,No,No
6322-HRPFA,Los Angeles,90026,Male,No,Yes,Yes
6865-JZNKO,Los Angeles,90027,Female,No,No,No
4929-XIHVW,Los Angeles,90034,Male,Yes,Yes,No
7310-EGVHZ,Los Angeles,90036,Male,No,No,No
3413-BMNZE,Los Angeles,90037,Male,Yes,No,No
6572-ADKRS,Los Angeles,90040,Female,No,No,No
4080-IIARD,Los Angeles,90047,Female,No,Yes,No
3714-NTNFO,Los Angeles,90048,Female,No,No,No
5948-UJZLF,Los Angeles,90049,Male,No,No,No
8012-SOUDQ,Los Angeles,90059,Female,Yes,No,No
6575-SUVOI,Los Angeles,90062,Female,Yes,Yes,No
0434-CSFON,Los Angeles,90071,Female,No,Yes,No
1215-FIGMP,Los Angeles,90077,Male,No,No,No
5122-CYFXA,Beverly Hills,90212,Female,No,No,No
7410-OIEDU,Culver City,90230,Male,No,No,No
2273-QCKXA,Culver City,90232,Male,No,No,No
5630-AHZIL,El Segundo,90245,Female,No,No,Yes
5590-ZSKRV,Gardena,90249,Female,No,Yes,Yes
0191-ZHSKZ,Hawthorne,90250,Male,Yes,No,No
8108-UXRQN,Lawndale,90260,Female,No,Yes,Yes
9919-YLNNG,Malibu,90263,Female,No,No,No
4445-ZJNMU,Manhattan Beach,90266,Male,No,No,No
3016-KSVCP,Rancho Palos Verdes,90275,Male,No,Yes,No
4767-HZZHQ,Redondo Beach,90277,Male,No,Yes,Yes
2424-WVHPL,Redondo Beach,90278,Male,Yes,No,No
6067-NGCEU,Topanga,90290,Female,No,No,No
6380-ARCEH,Inglewood,90304,Male,No,No,No
3679-XASPY,Inglewood,90305,Female,No,Yes,Yes
6180-YBIQI,Santa Monica,90404,Male,No,No,No
5712-AHQNN,Whittier,90601,Female,No,No,No
3071-VBYPO,Whittier,90604,Male,No,Yes,Yes
9445-ZUEQE,Buena Park,90621,Male,No,Yes,Yes
2928-HLDBA,Cypress,90630,Female,No,No,No
6497-TILVL,La Mirada,90638,Female,No,Yes,Yes
7219-TLZHO,Montebello,90640,Female,No,Yes,Yes
3930-ZGWVE,Stanton,90680,Male,No,No,No
2876-GZYZC,Cerritos,90703,Female,No,No,No
7850-VWJUU,Lakewood,90715,Female,No,No,No
3466-BYAVD,Long Beach,90802,Male,No,Yes,Yes
3780-YVMFA,Long Beach,90803,Female,No,Yes,Yes
3077-RSNTJ,Long Beach,90807,Female,No,Yes,Yes
6551-GNYDG,Long Beach,90808,Female,No,Yes,Yes
9167-APMXZ,Long Beach,90810,Female,No,No,No
8992-VONJD,Long Beach,90822,Female,No,No,Yes
4482-EWFMI,Arcadia,91006,Female,No,No,No
1159-WFSGR,South Pasadena,91030,Female,No,Yes,Yes
1744-JHKYS,Pasadena,91105,Female,No,Yes,No
5947-SGKCL,San Marino,91108,Female,No,Yes,Yes
6582-OIVSP,Glendale,91203,Female,No,No,No
4827-USJHP,Glendale,91208,Male,No,No,No
8167-GJLRN,La Crescenta,91214,Male,No,No,No
8017-UVSZU,Calabasas,91302,Female,No,Yes,No
2604-IJPDU,Encino,91316,Female,No,Yes,No
6168-YBYNP,Newhall,91321,Male,No,No,No
3645-DEYGF,Northridge,91325,Male,No,No,Yes
8544-GOQSH,Pacoima,91331,Female,No,No,No
7018-WBJNK,San Fernando,91340,Male,No,No,Yes
9142-KZXOP,Sylmar,91342,Male,No,No,No
4195-NZGTA,Valencia,91354,Female,No,No,No
2504-DSHIH,Thousand Oaks,91360,Male,Yes,Yes,No
0699-NDKJM,Westlake Village,91361,Female,No,Yes,No
6496-JDSSB,Oak Park,91377,Female,No,No,No
4811-JBUVU,Sherman Oaks,91423,Male,No,No,No
3316-UWXUY,Burbank,91502,Male,No,No,No
1984-GPTEH,Burbank,91506,Female,No,No,No
9903-LYSAB,Studio City,91604,Male,No,Yes,No
9058-HRZSV,Baldwin Park,91706,Female,Yes,Yes,No
4522-AKYLR,Chino Hills,91709,Female,Yes,No,No
0221-WMXNQ,Chino,91710,Male,Yes,No,No
3675-YDUPJ,Rancho Cucamonga,91737,Male,No,No,No
5046-NUHWD,Hacienda Heights,91745,Female,Yes,Yes,No
7529-ZDFXI,La Verne,91750,Male,Yes,Yes,No
3197-ARFOY,Ontario,91761,Female,Yes,No,No
4716-HHKQH,Pomona,91767,Male,Yes,Yes,No
3179-GBRWV,San Gabriel,91775,Male,Yes,Yes,No
8645-KWHJO,San Gabriel,91776,Male,No,No,No
4130-MZLCC,Temple City,91780,Female,No,No,No
0314-TKOSI,Upland,91784,Female,No,No,No
8229-MYEJZ,Upland,91786,Female,No,No,No
2080-SRCDE,Walnut,91789,Female,No,No,Yes
9577-WJVCQ,West Covina,91790,Female,No,No,No
3808-HFKDE,Alhambra,91801,Female,No,No,No
4847-TAJYI,Chula Vista,91911,Female,Yes,No,No
1563-IWQEX,Chula Vista,91913,Female,No,No,No
8203-XJZRC,Chula Vista,91914,Male,No,No,No
6851-WEFYX,Descanso,91916,Male,Yes,Yes,No
2985-JUUBZ,Dulzura,91917,Male,No,Yes,Yes
8266-VBFQL,Jamul,91935,Male,No,No,No
2240-HSJQD,La Mesa,91942,Male,No,No,Yes
3167-SNQPL,Pine Valley,91962,Male,Yes,Yes,Yes
1098-TDVUQ,Spring Valley,91977,Female,No,No,No
7277-OZCGZ,Spring Valley,91978,Female,No,No,No
2799-ARNLO,Bonsall,92003,Female,Yes,Yes,No
6745-JEFZB,El Cajon,92019,Male,No,Yes,No
8705-WZCYL,Encinitas,92024,Male,No,No,No
4983-CLMLV,Escondido,92027,Female,No,Yes,No
5701-YVSVF,Fallbrook,92028,Female,Yes,Yes,No
5697-GOMBF,Julian,92036,Female,Yes,Yes,Yes
2739-CACDQ,La Jolla,92037,Female,Yes,No,No
7982-VCELR,Ramona,92065,Female,No,No,No
6035-BXTTY,Rancho Santa Fe,92067,Female,Yes,No,No
7520-HQWJU,Santa Ysabel,92070,Female,No,Yes,Yes
0021-IKXGC,San Marcos,92078,Female,Yes,No,No
6243-OZGFH,Vista,92084,Female,No,No,No
4115-NZRKS,San Diego,92102,Female,Yes,No,No
3351-NGXYI,San Diego,92106,Female,Yes,No,No
9294-TDIPC,San Diego,92110,Male,No,No,Yes
3583-KRKMD,San Diego,92115,Male,No,No,No
9069-LGEUL,San Diego,92117,Male,No,Yes,No
7302-ZHMHP,Coronado,92118,Female,No,No,No
6862-CQUMB,San Diego,92126,Male,No,No,No
6158-HDPXZ,San Diego,92128,Male,No,No,No
8782-LKFPK,Beaumont,92223,Male,No,No,No
5522-JBWMO,Blythe,92225,Male,No,No,Yes
3597-MVHJT,Brawley,92227,Female,No,No,No
9774-NRNAU,Cabazon,92230,Male,Yes,Yes,No
0224-RLWWD,Calexico,92231,Female,Yes,No,No
9967-ATRFS,Calipatria,92233,Female,No,No,No
3951-NJCVI,Cathedral City,92234,Female,Yes,Yes,No
0177-PXBAT,Desert Center,92239,Male,Yes,Yes,No
2519-ERQOJ,Desert Hot Springs,92241,Male,Yes,No,No
0111-KLBQG,Morongo Valley,92256,Male,Yes,Yes,Yes
5233-AOZUF,Palm Springs,92262,Female,No,Yes,No
5973-EJGDP,Palm Springs,92264,Male,No,No,No
1996-DBMUS,Palo Verde,92266,Female,Yes,Yes,No
7916-VCCPB,Parker Dam,92267,Female,No,Yes,Yes
2233-FAGXV,Salton City,92275,Female,No,Yes,Yes
5605-IYGFG,Thousand Palms,92276,Female,No,No,No
8111-BKVDS,Vidal,92280,Female,No,No,No
2055-SIFSS,Westmorland,92281,Female,Yes,Yes,No
8734-DKSTZ,Winterhaven,92283,Female,No,Yes,Yes
4360-PNRQB,Yucca Valley,92284,Male,No,No,No
2181-UAESM,Angelus Oaks,92305,Male,No,No,No
2320-SLKMB,Baker,92309,Female,No,No,No
5886-VLQVU,Grand Terrace,92313,Male,No,Yes,No
3577-AMVUX,Big Bear City,92314,Male,No,No,No
0771-WLCLA,Big Bear Lake,92315,Female,No,Yes,Yes
5628-RKIFK,Bloomington,92316,Female,Yes,No,No
2937-FTHUR,Cedar Glen,92321,Female,No,No,Yes
1910-FMXJM,Colton,92324,Female,No,Yes,No
5168-MSWXT,Essex,92332,Male,No,Yes,Yes
5760-WRAHC,Fontana,92336,Female,Yes,No,No
8847-GEOOQ,Fontana,92337,Male,No,Yes,No
8313-NDOIA,Green Valley Lake,92341,Female,No,No,No
4237-CLSMM,Highland,92346,Male,No,Yes,No
1452-VOQCH,Hinkley,92347,Male,No,No,No
4719-UMSIY,Lake Arrowhead,92352,Male,No,No,Yes
6614-VBEGU,Loma Linda,92354,Female,No,Yes,No
1304-BCCFO,Redlands,92374,Male,No,Yes,No
4104-PVRPS,Rialto,92376,Male,No,Yes,No
3780-DDGSE,Shoshone,92384,Male,Yes,Yes,Yes
4431-EDMIQ,Sugarloaf,92386,Female,No,Yes,Yes
4612-SSVHJ,Yermo,92398,Female,Yes,No,No
9094-AZPHK,San Bernardino,92405,Female,No,No,No
6778-YSNIH,Riverside,92501,Female,No,No,No
6579-JPICP,Riverside,92505,Male,No,No,No
4134-BSXLX,Riverside,92507,Male,No,Yes,No
7803-XOCCZ,Anza,92539,Female,No,Yes,Yes
8981-FJGLA,Hemet,92545,Male,No,No,Yes
1135-LMECX,Moreno Valley,92551,Female,No,No,No
8535-SFUTN,Moreno Valley,92555,Male,No,No,No
8677-HDZEE,Mountain Center,92561,Female,No,No,No
2475-MROZF,Murrieta,92562,Male,No,No,No
6705-LXORM,Perris,92570,Female,Yes,Yes,No
7531-GQHME,San Jacinto,92582,Male,No,No,No
4109-CYRBD,Menifee,92584,Male,Yes,Yes,No
0913-XWSCN,Sun City,92585,Male,No,Yes,Yes
4234-XTNEA,Irvine,92606,Male,No,No,No
5348-CAGXB,Irvine,92614,Male,No,No,No
0621-HJWXJ,Irvine,92618,Female,No,Yes,No
2782-LFZVW,Costa Mesa,92627,Female,No,No,No
2866-IKBTM,Dana Point,92629,Female,No,No,No
8138-EALND,Laguna Hills,92653,Male,No,No,No
2654-VBVPB,Newport Beach,92663,Female,No,No,No
2501-XWWTZ,San Clemente,92673,Male,No,No,No
3716-UVSPD,San Juan Capistrano,92675,Male,No,No,No
7343-EOBEU,Laguna Niguel,92677,Male,No,Yes,No
3701-SFMUH,Trabuco Canyon,92679,Male,No,Yes,Yes
7319-VENRZ,Rancho Santa Margarita,92688,Male,No,No,No
6030-REHUX,Fountain Valley,92708,Female,Yes,Yes,No
8270-RKSAP,Anaheim,92801,Male,No,No,No
6522-YRBXD,Anaheim,92802,Male,Yes,Yes,No
2640-LYMOV,Anaheim,92804,Male,No,No,No
1423-BMPBQ,Anaheim,92808,Female,No,Yes,Yes
2393-DIVAI,Brea,92821,Female,No,No,No
0215-BQKGS,Garden Grove,92844,Male,No,No,No
9244-ZVAPM,Garden Grove,92845,Male,No,No,No
5172-MIGPM,Orange,92865,Male,No,No,No
5839-SUYVZ,Orange,92868,Male,No,No,No
9396-ZSFLL,Carpinteria,93013,Female,No,No,No
6464-KEXXH,Fillmore,93015,Male,No,No,No
5240-CAOYT,Oak View,93022,Female,No,No,No
4059-IIEBK,Ojai,93023,Female,No,No,No
4881-JVQOD,Oxnard,93030,Male,Yes,Yes,Yes
3003-CMDUU,Santa Paula,93060,Female,No,Yes,No
5016-IBERQ,Simi Valley,93063,Male,No,Yes,No
9931-KGHOA,Santa Barbara,93103,Female,No,Yes,No
8404-VLQFB,California Hot Springs,93207,Female,No,Yes,Yes
3509-GWQGF,Ducor,93218,Male,Yes,No,No
1140-UKVZG,Farmersville,93223,Female,No,No,No
5183-SNMJQ,Frazier Park,93225,Male,No,No,No
2085-JVGAD,Ivanhoe,93235,Male,No,Yes,No
8095-WANWK,Kettleman City,93239,Female,No,No,No
3030-ZKIWL,Lake Isabella,93240,Male,No,No,No
2800-VEQXM,Lebec,93243,Female,No,No,No
5533-RJFTJ,Lemoore,93245,Male,No,No,No
9092-GDZKO,New Cuyama,93254,Male,No,No,No
5760-IFJOZ,Richgrove,93261,Male,No,No,No
2826-UWHIS,Sequoia National Park,93262,Male,No,Yes,No
4957-TREIR,Stratford,93266,Male,No,No,No
8040-MNRTF,Taft,93268,Female,No,No,No
1536-HBSWP,Terra Bella,93270,Female,No,No,No
5076-YVXCM,Tupman,93276,Male,No,No,No
8262-COGGB,Visalia,93277,Male,No,No,No
2480-JZOSN,Woody,93287,Female,No,Yes,No
9450-TRJUU,Bakersfield,93306,Male,No,No,No
1766-GKNMI,Bakersfield,93307,Male,No,No,No
6942-LBFDP,Bakersfield,93308,Female,No,No,No
1456-TWCGB,Bakersfield,93309,Male,No,No,No
3014-WJKSM,San Luis Obispo,93401,Male,No,Yes,No
3347-YJZZE,Los Osos,93402,Male,No,Yes,Yes
7929-DMBCV,Arroyo Grande,93420,Female,No,Yes,No
5433-KYGHE,Avila Beach,93424,Female,No,No,Yes
5575-TPIZQ,Buellton,93427,Male,No,No,No
9944-AEXBM,Casmalia,93429,Male,No,No,No
1853-ARAAQ,Cayucos,93430,Female,No,No,No
6952-OMNWB,Creston,93432,Male,Yes,Yes,No
6549-YMFAW,Los Olivos,93441,Male,Yes,Yes,No
6786-OBWQR,Nipomo,93444,Female,No,Yes,Yes
6621-YOBKI,San Ardo,93450,Male,No,No,No
1216-JWVUX,San Miguel,93451,Male,No,Yes,Yes
1173-NOEYG,Santa Margarita,93453,Female,No,Yes,No
7595-EHCDL,Santa Maria,93454,Male,No,Yes,Yes
1307-TVUFB,Santa Ynez,93460,Male,Yes,No,No
6923-JHPMP,Templeton,93465,Female,No,No,No
1635-FJFCC,Acton,93510,Female,No,No,No
3966-HRMZA,Bishop,93514,Female,Yes,No,No
8224-IVVPA,Caliente,93518,Female,No,No,No
1410-RSCMR,Edwards,93523,Male,No,Yes,Yes
0139-IVFJG,Inyokern,93527,Female,No,Yes,No
0030-FNXPP,Keeler,93530,Female,No,No,No
4013-GUXND,Lancaster,93534,Male,No,No,No
4718-DHSMV,Llano,93544,Female,No,No,No
5175-WLYXL,Lone Pine,93545,Male,No,No,No
8728-SKJLR,Olancha,93549,Male,No,No,No
7706-DZNKK,Palmdale,93551,Male,No,No,No
9505-SQFSW,Tehachapi,93561,Female,No,Yes,Yes
7521-AFHAB,Auberry,93602,Female,No,Yes,Yes
0285-INHLN,Badger,93603,Male,No,Yes,Yes
2202-OUTMO,Caruthers,93609,Female,No,Yes,No
4257-GAESD,Dinuba,93618,Female,No,No,No
5173-WXOQV,Dos Palos,93620,Male,No,Yes,No
6286-ZHAOK,Firebaugh,93622,Female,No,Yes,Yes
3807-XHCJH,Fish Camp,93623,Female,No,Yes,Yes
7382-DFJTU,Lakeshore,93634,Male,No,No,No
4785-NKHCX,O Neals,93645,Male,Yes,No,No
3196-NVXLZ,Orange Cove,93646,Female,No,No,No
4220-TINQT,Raisin City,93652,Female,No,Yes,No
0295-QVKPB,Riverdale,93656,Male,No,No,No
9146-JRIOX,Shaver Lake,93664,Female,No,Yes,Yes
5337-IIWKZ,Sultana,93666,Male,No,Yes,Yes
2672-TGEFF,Traver,93673,Female,No,Yes,Yes
4250-WAROZ,Fresno,93701,Male,Yes,Yes,Yes
6092-QZVPP,Fresno,93704,Male,No,No,No
6549-NNDYT,Fresno,93720,Female,No,No,No
8713-IGZSO,Salinas,93906,Male,No,No,No
7905-TVXTA,Salinas,93907,Female,No,No,No
2732-ISEZX,Pacific Grove,93950,Female,No,No,No
3050-GBUSH,Burlingame,94010,Female,No,No,No
9342-VNIMQ,La Honda,94020,Male,No,No,No
4661-NJEUX,Portola Valley,94028,Male,No,No,No
2123-AGEEN,Millbrae,94030,Female,Yes,No,No
5898-IGSLP,Mountain View,94041,Male,No,Yes,Yes
6259-WJQLC,Pacifica,94044,Male,Yes,No,No
0730-KOAVE,Redwood City,94062,Male,No,No,No
2267-FPIMA,San Carlos,94070,Male,No,Yes,No
1051-GEJLJ,San Gregorio,94074,Female,No,No,No
5543-QDCRY,San Francisco,94103,Male,No,No,No
4694-PHWFW,San Francisco,94105,Female,No,No,Yes
7508-SMHXL,San Francisco,94109,Female,Yes,No,No
3956-CJUST,San Francisco,94115,Female,Yes,No,No
6103-BOCOU,San Francisco,94117,Female,No,No,No
8942-DBMHZ,San Francisco,94122,Male,No,No,No
4301-VVZKA,San Francisco,94123,Male,No,Yes,No
4824-GUCBY,San Francisco,94127,Female,Yes,No,No
5393-HJZSM,San Francisco,94129,Female,No,Yes,Yes
5146-CBVOE,San Francisco,94134,Female,No,No,No
6630-UJZMY,Palo Alto,94306,Female,Yes,Yes,No
0347-UBKUZ,San Mateo,94404,Female,No,No,No
0811-GSDTP,Alameda,94502,Female,No,No,Yes
7567-ECMCM,Danville,94506,Male,No,No,No
6353-BRMMA,Angwin,94508,Female,No,Yes,Yes
6231-WFGFH,Benicia,94510,Male,No,Yes,Yes
9904-EHEVJ,Bethel Island,94511,Female,Yes,Yes,Yes
8584-KMVXD,Calistoga,94515,Female,No,No,No
8467-WYNSR,Clayton,94517,Male,No,No,No
0851-DFJKB,Concord,94518,Female,No,No,No
5382-SOYZL,Concord,94519,Male,No,No,No
8388-FYNPZ,Pleasant Hill,94523,Male,No,No,No
4002-BQWPQ,Crockett,94525,Male,No,No,No
5651-YLPRD,Danville,94526,Female,No,Yes,Yes
