CustomerID,Tenure Months,Multiple Lines,Contract,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,Churn Reason
0491-KAPQG,21,Yes,Month-to-month,73.7,1558.7,No,39,2071,
3209-ZPKFI,47,Yes,Month-to-month,54.25,2538.2,No,71,2320,
9373-WSLOY,33,No phone service,Month-to-month,50,1750.85,No,65,5600,
9819-FBNSV,37,No,Month-to-month,72.25,2575.45,No,20,4121,
9544-PYPSJ,62,Yes,Month-to-month,96.1,6019.35,No,37,5868,
0396-UKGAI,23,No,Month-to-month,55.3,1284.2,No,65,4028,
5186-EJEGL,9,No,Month-to-month,69.5,653.25,No,72,3628,
2203-GHNWN,24,Yes,Month-to-month,79.65,1928.7,No,72,3816,
3878-AVSOQ,1,No,Month-to-month,71.25,71.25,No,49,5033,
6319-QSUSR,11,No,Month-to-month,19.7,216.2,No,67,3838,
2107-FBPTK,30,Yes,Month-to-month,104.1,3121.1,No,59,5655,
1991-VOPLL,9,No,Month-to-month,19.05,157.65,No,61,3248,
1016-DJTSV,8,No,Month-to-month,69.7,572.85,No,20,5242,
8751-EDEKA,28,No,Month-to-month,89.9,2433.5,No,55,3676,
6878-GGDWG,32,No,Month-to-month,19.4,641.15,No,31,3846,
3604-WLABM,10,No,Month-to-month,54.25,583,No,43,2253,
4633-MKHYU,9,No,Month-to-month,88.4,788.6,No,32,2952,
6257-RJOHI,4,No,Month-to-month,50.8,202.3,No,47,4521,
2587-EKXTS,44,Yes,Month-to-month,111.5,4915.15,No,26,2827,
5442-BXVND,33,Yes,Month-to-month,24.25,838.5,No,73,5531,
9753-OYLBX,1,No,Month-to-month,20.5,20.5,No,54,4454,
6656-JWRQX,1,No phone service,Month-to-month,30.55,30.55,No,57,5565,
6473-ULUHT,16,Yes,Month-to-month,84.9,1398.25,No,43,2269,
2842-BCQGE,43,Yes,Month-to-month,75.35,3161.4,No,33,4898,
5312-UXESG,41,Yes,Month-to-month,98.05,3990.6,No,58,5614,
7159-FVYPK,3,Yes,Month-to-month,69.15,235,No,22,2301,
6088-BXMRG,32,Yes,Month-to-month,98.85,3089.6,No,25,3149,
4821-SJHJV,32,Yes,Month-to-month,89.6,2901.8,No,54,4444,
7346-MEDWM,59,Yes,Month-to-month,83.25,4949.1,No,32,4094,
4993-JCRGJ,26,Yes,Month-to-month,84.3,2281.6,No,66,5471,
2103-ZRXFN,1,Yes,Month-to-month,50.75,50.75,No,69,3631,
5288-AHOUP,11,No,Month-to-month,78.5,874.2,No,51,4333,
0655-YDGFJ,29,No,Month-to-month,48.95,1323.7,No,66,4825,
8468-EHYJA,57,Yes,Month-to-month,99.65,5497.05,No,42,5106,
1097-FSPVW,42,No,Month-to-month,54.55,2455.05,No,72,5387,
7010-ZMVBF,18,No,Month-to-month,20.45,357,No,71,2047,
2897-DOVND,2,No,Month-to-month,69.8,146.65,No,26,3527,
3489-HHPFY,2,Yes,Month-to-month,84.05,134.05,No,78,2115,
4950-BDEUX,35,No phone service,Month-to-month,49.2,1701.65,No,40,2782,
0508-OOLTO,2,No,Month-to-month,71.65,135.75,No,67,3916,
9822-WMWVG,41,Yes,Month-to-month,106.5,4282.4,No,75,4434,
1548-ARAGG,4,Yes,Month-to-month,58.5,224.85,No,23,5605,
2522-AHJXR,60,Yes,Month-to-month,109.45,6572.85,No,77,4350,
1816-FLZDK,1,No phone service,Month-to-month,29.15,29.15,No,40,3923,
7096-UCLNH,1,No,Month-to-month,20.05,20.05,No,49,2313,
8885-QSQBX,1,No,Month-to-month,49.55,49.55,No,36,5277,
8617-ENBDS,3,No,Month-to-month,73.6,232.5,No,53,5510,
0430-IHCDJ,15,Yes,Month-to-month,49,749.25,No,25,2597,
1814-DKOLC,5,Yes,Month-to-month,25.45,134.75,No,24,4855,
3537-HPKQT,55,Yes,Month-to-month,77.75,4266.4,No,46,4621,
2129-ALKBS,40,Yes,Month-to-month,26.2,1077.5,No,37,2211,
9631-XEYKE,3,Yes,Month-to-month,50.4,137.25,No,53,4639,
8800-JOOCF,12,Yes,Month-to-month,84.05,966.55,No,77,4621,
1469-LBJQJ,66,Yes,Month-to-month,105.2,6936.85,No,20,4016,
0064-YIJGF,27,Yes,Month-to-month,75.75,1929,No,46,4994,
2386-OWURY,58,No,Month-to-month,95.3,5817.7,No,68,6460,
0310-VQXAM,9,No,Month-to-month,19.85,178.8,No,63,2788,
3453-RTHJQ,6,No,Month-to-month,69.1,435,No,55,5741,
6278-FEPBZ,9,No,Month-to-month,20.25,186.15,No,68,5546,
4280-DLSHD,8,No,Month-to-month,54.75,445.85,No,47,4099,
1508-DFXCU,12,No,Month-to-month,81.45,912,No,70,2916,
2800-QQUSO,42,Yes,Month-to-month,100.3,4222.95,No,33,3286,
7698-YFGEZ,1,No,Month-to-month,20,20,No,38,5650,
9773-PEQBZ,10,Yes,Month-to-month,79.85,797.25,No,65,5739,
0650-BWOZN,18,No,Month-to-month,73.55,1359.45,No,66,5313,
7785-RDVIG,3,No,Month-to-month,19.3,54.7,No,57,5722,
2903-YYTBW,1,No,Month-to-month,44.55,44.55,No,48,3408,
3620-MWJNE,2,No,Month-to-month,54.45,87.3,No,77,5753,
9481-IEBZY,72,Yes,Month-to-month,112.9,8061.5,No,29,5569,
6137-NICCO,6,Yes,Month-to-month,94.05,518.75,No,59,3083,
6402-EJMWF,4,No,Month-to-month,55.3,238.5,No,31,3684,
9169-BSVIN,12,Yes,Month-to-month,74.75,827.05,No,40,3521,
7714-YXSMB,26,Yes,Month-to-month,100.5,2599.95,No,50,2921,
8387-UGUSU,15,No,Month-to-month,20.05,284.3,No,59,3591,
1194-HVAIF,27,Yes,Month-to-month,95,2462.55,No,75,4235,
1767-TGTKO,8,No,Month-to-month,45.45,411.75,No,41,4651,
8439-LTUGF,10,No,Month-to-month,20,198.6,No,53,4802,
8805-JNRAZ,2,No,Month-to-month,49.2,103.7,No,75,2342,
7291-CDTMJ,1,No,Month-to-month,19.65,19.65,No,80,3075,
7128-GGCNO,46,Yes,Month-to-month,72.8,3249.4,No,66,2642,
0237-YFUTL,50,Yes,Month-to-month,109.65,5405.8,No,21,4676,
7691-KGKGP,53,No,Month-to-month,65,3363.8,No,30,5534,
6710-HSJRD,61,Yes,Month-to-month,114.1,7132.15,No,64,5239,
3675-EQOZA,5,No,Month-to-month,20.65,93.55,No,60,5597,
9862-KJTYK,19,No phone service,Month-to-month,25.35,566.1,No,68,3072,
0365-BZUWY,17,Yes,Month-to-month,102.55,1742.5,No,75,3803,
5701-SVCWR,1,Yes,Month-to-month,24,24,No,60,2559,
2018-PZKMU,9,No,Month-to-month,103.1,970.45,No,61,4171,
4570-QHXHL,9,No,Month-to-month,43.75,405.7,No,70,5644,
7392-YYPYJ,22,Yes,Month-to-month,100.65,2415.95,No,34,4094,
9348-YVOMK,4,No,Month-to-month,44.8,176.2,No,39,5565,
8104-OSKWT,12,Yes,Month-to-month,79.8,1001.2,No,43,5906,
4521-YEEHE,18,Yes,Month-to-month,88.85,1594.75,No,59,3127,
4090-KPJIP,3,Yes,Month-to-month,74.95,212.4,No,70,3641,
3824-RHKVR,17,No,Month-to-month,19.7,340.35,No,28,4222,
5816-SCGFC,7,No,Month-to-month,51.3,419.35,No,46,3660,
9278-VZKCD,52,Yes,Month-to-month,109.1,5647.95,No,49,4428,
5999-LCXAO,1,No phone service,Month-to-month,29.9,29.9,No,61,4155,
5206-XZZQI,53,No,Month-to-month,80.6,4348.1,No,73,6113,
4803-LBYPN,34,No,Month-to-month,20.8,635.9,No,64,4985,
2139-FQHLM,19,No,Month-to-month,89.95,1682.4,No,35,3402,
5600-KTXFM,2,No,Month-to-month,69.95,143.9,No,46,5010,
7964-YESJC,24,Yes,Month-to-month,66.3,1559.45,No,45,2235,
6173-GOLSU,67,Yes,Month-to-month,94.65,6079,No,47,4228,
7950-XWOVN,11,No phone service,Month-to-month,34.7,383.55,No,73,4310,
4647-MUZON,18,No,Month-to-month,95.95,1745.5,No,20,5009,
8851-RAGOV,25,No,Month-to-month,71.05,1837.7,No,63,5620,
5396-IZEPB,9,No,Month-to-month,19.7,180.7,No,66,4194,
0701-TJSEF,9,No,Month-to-month,68.25,576.95,No,40,4366,
5712-VBOXD,4,No,Month-to-month,20.15,68.45,No,74,5221,
6629-LADHQ,2,No,Month-to-month,50.95,123.05,No,37,5968,
1559-DTODC,19,No phone service,Month-to-month,25.15,468.35,No,54,3784,
4797-MIWUM,7,No,Month-to-month,20.25,174.7,No,42,3149,
8720-RQSBJ,1,No,Month-to-month,44,44,No,46,4320,
4324-AHJKS,5,No,Month-to-month,55.8,300.4,No,23,5104,
4495-LHSSK,18,Yes,Month-to-month,57.65,992.7,No,79,3425,
7225-CBZPL,17,Yes,Month-to-month,94.8,1563.9,No,49,4831,
6704-UTUKK,29,No phone service,Month-to-month,45.9,1332.4,No,37,5074,
7404-JLKQG,3,No,Month-to-month,57.55,161.45,No,47,4099,
7421-ZLUPA,8,No phone service,Month-to-month,29.25,226.95,No,29,2038,
2920-RNCEZ,1,No,Month-to-month,69.95,69.95,No,62,5133,
5382-TEMLV,45,No,Month-to-month,50.9,2298.55,No,71,5274,
0432-CAJZV,3,No,Month-to-month,90.7,237.65,No,69,3953,
1200-TUZHR,8,Yes,Month-to-month,85.2,695.75,No,53,2565,
7130-CTCUS,16,No,Month-to-month,54.55,825.1,No,34,3324,
7634-WSWDB,8,No phone service,Month-to-month,38.5,330.8,No,22,4194,
6986-IXNDM,14,No,Month-to-month,92.9,1337.45,No,38,4296,
6752-APNJL,42,No,Month-to-month,54.5,2301.15,No,57,3449,
0420-HLGXF,39,Yes,Month-to-month,99.75,4036,No,58,3860,
3727-JEZTU,1,No,Month-to-month,20.4,20.4,No,21,2152,
9667-TKTVZ,2,Yes,Month-to-month,54.35,117.05,No,71,4916,
3657-COGMW,52,Yes,Month-to-month,108.1,5839.3,No,69,4251,
7754-IXRMC,1,No,Month-to-month,45.35,45.35,No,23,3980,
5863-OOKCL,10,No,Month-to-month,18.85,163.2,No,62,5949,
1329-VHWNP,7,No phone service,Month-to-month,25.05,189.95,No,63,4404,
4256-ZWTZI,5,No,Month-to-month,51,286.8,No,52,2789,
4098-NAUKP,68,Yes,Month-to-month,84.65,5683.6,No,72,6404,
4608-LCIMN,8,No,Month-to-month,44.65,369.15,No,63,5724,
1485-YDHMM,52,Yes,Month-to-month,93.25,4631.7,No,56,4740,
4054-CUMIA,18,No,Month-to-month,20.25,401.95,No,40,2429,
8161-QYMTT,7,Yes,Month-to-month,94.1,701.3,No,22,5259,
5404-GGUKR,5,No,Month-to-month,51.35,262.3,No,28,2893,
0440-QEXBZ,44,Yes,Month-to-month,50.15,2139.1,No,42,5790,
2675-DHUTR,58,Yes,Month-to-month,98.9,5780.7,No,21,4993,
7446-YPODE,11,Yes,Month-to-month,60.25,662.95,No,23,5296,
9522-BNTHX,34,No phone service,Month-to-month,56.25,1765.95,No,32,5597,
1629-DQQVB,14,No,Month-to-month,50.1,709.5,No,25,2331,
0374-AACSZ,1,No,Month-to-month,50.15,50.15,No,30,4421,
0531-ZZJWQ,55,Yes,Month-to-month,74,4052.4,No,54,4958,
6537-QLGEX,16,No phone service,Month-to-month,38.9,664.4,No,39,3300,
2688-BHGOG,9,No,Month-to-month,79.55,718.55,No,76,5811,
3160-TYXLT,53,No phone service,Month-to-month,46.3,2546.85,No,63,6245,
0916-QOFDP,14,Yes,Month-to-month,95.8,1346.3,No,29,3471,
5606-AMZBO,10,Yes,Month-to-month,78.15,765.15,No,26,3403,
3847-BAERP,10,No,Month-to-month,20.9,247,No,29,4905,
1453-RZFON,1,No,Month-to-month,49.9,49.9,No,54,5969,
8263-OKETD,20,Yes,Month-to-month,68.9,1370.35,No,29,3265,
0670-KDOMA,1,No,Month-to-month,20.25,20.25,No,69,5854,
2476-YGEFM,29,Yes,Month-to-month,76,2215.25,No,46,5324,
8687-BAFGU,1,No,Month-to-month,74,74,No,34,4148,
0641-EVBOJ,3,No,Month-to-month,82.3,214.4,No,56,5755,
0829-XXPLX,20,No,Month-to-month,89.4,1871.15,No,68,2098,
9974-JFBHQ,64,No,Month-to-month,99.15,6171.2,No,52,4590,
6624-JDRDS,6,No phone service,Month-to-month,29.45,161.45,No,42,4391,
9780-FKVVF,6,No,Month-to-month,59.15,336.7,No,72,3613,
1919-RTPQD,7,No,Month-to-month,44.75,333.65,No,67,4699,
3345-PBBFH,8,No,Month-to-month,49.55,393.45,No,25,5922,
6627-CFOSN,59,Yes,Month-to-month,99.45,5623.7,No,51,5247,
4826-TZEVA,40,No,Month-to-month,74.8,2971.7,No,52,3258,
8910-LEDAG,34,No,Month-to-month,71.55,2427.35,No,72,3583,
3452-GWUIN,19,Yes,Month-to-month,94.95,1760.25,No,40,5316,
2716-GFZOR,43,No,Month-to-month,86.1,3551.65,No,42,2358,
3724-UCSHY,6,No,Month-to-month,19.55,122.9,No,25,3072,
3192-LNKRK,34,No,Month-to-month,84.05,2909.95,No,67,3476,
4439-YRNVD,10,No phone service,Month-to-month,36.25,374,No,24,4571,
2208-UGTGR,56,Yes,Month-to-month,98.6,5581.05,No,58,5601,
3005-TYFRD,55,Yes,Month-to-month,103.65,5676.65,No,46,4768,
7777-UNYHB,12,No,Month-to-month,20.1,232.4,No,21,2360,
7278-CKDNC,24,Yes,Month-to-month,80.5,2088.45,No,40,4422,
8450-UYIBU,35,No phone service,Month-to-month,39.85,1434.6,No,60,2030,
7181-OQCUT,21,Yes,Month-to-month,103.85,2215,No,77,4520,
8474-UMLNT,13,No,Month-to-month,67.8,842.25,No,30,4115,
9142-XMYJH,29,No,Month-to-month,19.35,601.6,No,49,5227,
0187-QSXOE,7,No,Month-to-month,89,605.45,No,36,5711,
7733-UDMTP,57,No phone service,Month-to-month,55,3094.05,No,76,4622,
2465-BLLEU,1,No,Month-to-month,19.75,19.75,No,33,4441,
1685-VAYJF,11,No,Month-to-month,45.2,492,No,39,5253,
6917-YACBP,59,Yes,Month-to-month,89.75,5496.9,No,70,5170,
4223-WOZCM,2,No,Month-to-month,49.95,107.1,No,78,5251,
9741-YLNTD,6,Yes,Month-to-month,87.95,522.35,No,47,2684,
1905-OEILC,1,No,Month-to-month,19.5,19.5,No,33,3107,
7858-GTZSP,12,Yes,Month-to-month,86.55,1066.9,No,71,2061,
3470-BTGQO,21,No,Month-to-month,45.65,985.05,No,39,5731,
8224-DWCKX,12,Yes,Month-to-month,73.3,828.05,No,38,5159,
4553-DVPZG,62,Yes,Month-to-month,101.35,6164.7,No,77,5049,
6917-IAYHD,1,No phone service,Month-to-month,33.6,33.6,No,27,4369,
8620-RJPZN,1,No,Month-to-month,20.7,20.7,No,68,3061,
2027-WKXMW,63,Yes,Month-to-month,108.75,6871.7,No,20,4582,
2428-ZMCTB,10,No,Month-to-month,19.75,208.25,No,62,3926,
1768-HNVGJ,45,Yes,Month-to-month,70.05,3062.45,No,43,4223,
5934-RMPOV,22,Yes,Month-to-month,84.75,1816.75,No,79,4240,
4395-PZMSN,5,No,Month-to-month,85.55,408.5,No,48,2850,
8706-HRADD,21,No phone service,Month-to-month,43.55,1011.5,No,63,5808,
4385-ZKVNW,44,No,Month-to-month,54.9,2549.1,No,21,4412,
8107-KNCIM,14,Yes,Month-to-month,75.1,1013.35,No,66,3771,
9027-YFHQJ,7,Yes,Month-to-month,25.05,152.95,No,54,4868,
7926-IJOOU,1,No,Month-to-month,19.3,19.3,No,47,5626,
4029-HPFVY,3,No,Month-to-month,70.3,220.4,No,67,4275,
5345-BMKWB,8,No,Month-to-month,20.25,158.35,No,24,4964,
2542-HYGIQ,1,No,Month-to-month,19.95,19.95,No,48,2732,
6124-ACRHJ,1,No,Month-to-month,19.75,19.75,No,32,4099,
9362-MWODR,40,No,Month-to-month,64.1,2460.35,No,79,5056,
1020-JPQOW,56,Yes,Month-to-month,90.55,5116.6,No,63,6161,
5939-XAIXZ,19,Yes,Month-to-month,56.1,1033.9,No,27,3367,
9054-FOWNV,22,Yes,Month-to-month,88.75,1885.15,No,48,5585,
9732-EQMWY,49,No,Month-to-month,99.4,5025,No,59,4725,
8818-DOPVL,46,Yes,Month-to-month,104.45,4863.85,No,76,4103,
2692-PFYTJ,1,Yes,Month-to-month,25.75,25.75,No,67,2569,
5955-EPOAZ,6,No,Month-to-month,20.95,109.5,No,77,5554,
8815-LMFLX,25,Yes,Month-to-month,25.4,546.85,No,26,5250,
8582-KRHPJ,50,No phone service,Month-to-month,35,1782.4,No,45,5629,
7044-YAACC,4,No,Month-to-month,70.2,280.35,No,53,4444,
8189-XRIKE,32,No,Month-to-month,90.95,2897.95,No,52,5936,
4123-DVHPH,9,Yes,Month-to-month,88.05,801.3,No,30,2715,
5651-CPDND,10,No,Month-to-month,46,492.1,No,38,3903,
2186-QZEYA,29,Yes,Month-to-month,58.55,1718.95,No,30,2044,
2931-SVLTV,40,Yes,Month-to-month,110.1,4469.1,No,39,2283,
7504-UWHNB,25,No,Month-to-month,69.75,1729.35,No,26,3080,
2582-FFFZR,22,No phone service,Month-to-month,50.6,1073.3,No,62,2854,
6288-LBEAR,23,No,Month-to-month,79.1,1783.75,No,75,3619,
5599-HVLTW,14,Yes,Month-to-month,80.35,1058.1,No,39,3276,
7394-LWLYN,2,No,Month-to-month,70.15,123.8,No,75,4840,
6873-UDNLD,40,No,Month-to-month,67.45,2731,No,55,4714,
2700-LUEVA,1,No,Month-to-month,20.75,20.75,No,76,2791,
0958-YHXGP,7,No,Month-to-month,69.9,497.3,No,80,4562,
1101-SSWAG,15,Yes,Month-to-month,51.1,711.15,No,33,4858,
5325-UWTWJ,31,Yes,Month-to-month,90.55,2929.75,No,48,5722,
3969-GYXEL,11,No,Month-to-month,76.4,838.7,No,41,4033,
9208-OLGAQ,18,No,Month-to-month,84.95,1443.65,No,74,3878,
2674-MLXMN,71,Yes,Month-to-month,99.65,6951.15,No,77,4241,
9708-HPXWZ,5,No phone service,Month-to-month,45.4,214.75,No,68,2599,
4468-YDOVK,5,No,Month-to-month,48.65,235.2,No,68,3307,
9351-LZYGF,42,Yes,Month-to-month,66.4,2727.8,No,38,3773,
1518-OMDIK,33,No,Month-to-month,44.55,1462.6,No,28,2422,
6671-NGWON,7,No,Month-to-month,20.35,150.6,No,52,3098,
0595-ITUDF,64,Yes,Month-to-month,91.8,5960.5,No,37,5371,
0096-BXERS,6,Yes,Month-to-month,50.35,314.55,No,74,3442,
3806-YAZOV,3,No,Month-to-month,18.8,56,No,67,3010,
7998-ZLXWN,15,No,Month-to-month,20.45,330.8,No,78,5184,
9133-AYJZG,23,Yes,Month-to-month,98.7,2249.1,No,71,5781,
2675-OTVVJ,31,Yes,Month-to-month,89.45,2807.65,No,68,5597,
5018-GWURO,56,Yes,Month-to-month,85.6,4902.8,No,20,6483,
0537-QYZZN,24,Yes,Month-to-month,79.85,1857.75,No,36,3412,
4781-ZXYGU,1,No,Month-to-month,20.15,20.15,No,40,3960,
8212-CRQXP,22,No,Month-to-month,80,1706.45,No,80,2640,
2277-VWCNI,4,Yes,Month-to-month,48.75,179.85,No,25,3048,
5868-YTYKS,1,No,Month-to-month,20.25,20.25,No,48,2448,
1482-OXZSY,30,Yes,Month-to-month,100.4,2936.25,No,37,3778,
0377-JBKKT,22,No,Month-to-month,57.95,1271.8,No,41,5036,
5778-BVOFB,9,No,Month-to-month,59.5,530.05,No,53,4011,
3373-YZZYM,1,No,Month-to-month,19.2,19.2,No,46,3007,
0228-MAUWC,19,Yes,Month-to-month,59.55,1144.6,No,39,3949,
3086-RUCRN,66,Yes,Month-to-month,103.1,6595,No,46,6183,
5215-LNLDJ,7,No phone service,Month-to-month,24.7,149.05,No,52,3872,
7576-JMYWV,46,Yes,Month-to-month,110.2,4972.1,No,55,4162,
0257-KXZGU,32,Yes,Month-to-month,62.45,2045.55,No,74,5442,
1307-ATKGB,24,No,Month-to-month,89.55,2187.15,No,41,2007,
3714-XPXBW,37,Yes,Month-to-month,78.9,2976.95,No,64,3801,
1850-AKQEP,8,No,Month-to-month,20.35,178.7,No,42,4577,
0848-ZGQIJ,16,No,Month-to-month,94.65,1461.15,No,36,3050,
3621-CHYVB,57,No phone service,Month-to-month,49.9,2782.4,No,68,5866,
5372-FBKBN,21,No,Month-to-month,20.75,452.2,No,39,2143,
6217-TOWGS,17,Yes,Month-to-month,75.4,1322.55,No,64,4852,
1045-LTCYT,8,No,Month-to-month,21.05,139.75,No,78,2158,
4636-JGAAI,34,Yes,Month-to-month,88.85,3000.25,No,70,4014,
5951-AOFIH,33,No,Month-to-month,66.4,2245.4,No,69,3843,
3059-NGMXB,14,Yes,Month-to-month,69.2,944.65,No,24,2871,
5061-PBXFW,32,No,Month-to-month,61.4,1864.65,No,51,2649,
8630-FJLIB,18,No,Month-to-month,69.8,1221.65,No,68,2421,
4749-OJKQU,4,Yes,Month-to-month,75.65,302.35,No,31,5396,
0577-WHMEV,16,Yes,Month-to-month,90.7,1374.9,No,73,4839,
5453-AXEPF,17,Yes,Month-to-month,80.5,1336.9,No,76,3591,
3639-XJHKQ,19,No,Month-to-month,60.6,1297.8,No,33,2463,
2672-OJQZP,1,No,Month-to-month,44.75,44.75,No,30,4118,
7821-DPRQE,68,Yes,Month-to-month,107.7,7320.9,No,53,5015,
1608-GMEWB,45,Yes,Month-to-month,93.9,4200.25,No,58,3960,
8410-BGQXN,4,No,Month-to-month,19.4,93.4,No,54,4402,
7611-YKYTC,22,No,Month-to-month,75,1573.95,No,48,4040,
0365-GXEZS,18,No,Month-to-month,78.2,1468.75,No,79,2831,
0082-OQIQY,29,No,Month-to-month,94.2,2607.6,No,60,4561,
8242-JSVBO,7,No,Month-to-month,44.65,322.5,No,65,4300,
2665-NPTGL,26,Yes,Month-to-month,98.1,2510.7,No,38,3114,
4693-VWVBO,3,No,Month-to-month,19.55,61.05,No,46,3889,
0988-JRWWP,3,No,Month-to-month,54.2,140.4,No,68,3167,
8644-XYTSV,42,No phone service,Month-to-month,40.15,1626.05,No,68,4348,
7465-ZZRVX,1,No,Month-to-month,70.35,70.35,No,32,2722,
7251-XFOIL,61,Yes,Month-to-month,89.2,5500.6,No,23,5536,
7853-WNZSY,1,No,Month-to-month,19.75,19.75,No,33,5809,
0225-ZORZP,3,No,Month-to-month,84.3,235.05,No,43,5828,
7797-EJMDP,8,No,Month-to-month,66.05,574.5,No,59,4157,
3530-VWVGU,22,No,Month-to-month,19.9,400.3,No,43,5657,
6368-NWMCE,38,Yes,Month-to-month,68.15,2656.3,No,66,3371,
3956-MGXOG,28,No,Month-to-month,80.6,2244.95,No,70,2951,
9274-UARKJ,15,No,Month-to-month,83.2,1130,No,36,4096,
8671-KKKOS,46,No phone service,Month-to-month,45.55,2062.15,No,27,5565,
9518-XXBXE,10,No,Month-to-month,75.3,720.45,No,41,4254,
6578-KRMAW,32,No,Month-to-month,93.4,2979.3,No,66,3224,
4860-IJUDE,13,No,Month-to-month,73.75,956.65,No,78,2070,
9688-YGXVR,44,No,Month-to-month,88.15,3973.2,No,59,4112,
0423-UDIJQ,9,No,Month-to-month,49.2,447.9,No,22,2145,
2607-FBDFF,1,No,Month-to-month,49,49,No,45,5289,
1100-DDVRV,17,No phone service,Month-to-month,49.8,836.35,No,24,5575,
6728-WYQBC,1,No,Month-to-month,20.95,20.95,No,62,2285,
9029-FEGVJ,32,Yes,Month-to-month,79.3,2570,No,27,5242,
6145-NNPNO,1,No,Month-to-month,44.15,44.15,No,64,3103,
5339-TJFEK,62,Yes,Month-to-month,105.5,6487.2,No,56,4271,
2074-GUHPQ,17,Yes,Month-to-month,92.7,1556.85,No,41,2347,
5827-MWCZK,56,Yes,Month-to-month,96.95,5432.2,No,66,6484,
1385-TQOZW,9,No,Month-to-month,20.45,147.55,No,41,2392,
4329-YPDDQ,20,No,Month-to-month,108.2,2203.7,No,67,2102,
7787-BNTZM,6,No,Month-to-month,20.15,130.5,No,76,5761,
9415-TPKRV,8,Yes,Month-to-month,55.75,446.8,No,38,5681,
2697-NQBPF,34,Yes,Month-to-month,105.35,3540.65,No,74,5503,
1386-ZIKUV,7,No,Month-to-month,18.95,130.55,No,26,4097,
0599-XNYDO,20,No,Month-to-month,69.8,1540.35,No,33,5456,
6377-WHAOX,60,Yes,Month-to-month,106.15,6411.25,No,32,4115,
8746-OQQRW,4,Yes,Month-to-month,25.25,101.9,No,43,3962,
3181-MIZBN,16,No,Month-to-month,19.75,313.4,No,68,3677,
7766-CLTIC,10,No,Month-to-month,60.95,629.55,No,28,4323,
5650-YLIBA,31,Yes,Month-to-month,81.15,2640.55,No,25,3031,
5201-USSQZ,26,No,Month-to-month,85.9,2196.45,No,67,4038,
2105-PHWON,33,Yes,Month-to-month,95,3008.15,No,76,4639,
8003-EWNDZ,10,No,Month-to-month,21.2,222.65,No,34,2066,
9256-JTBNZ,11,No,Month-to-month,20.3,246.3,No,72,4188,
4929-ROART,18,Yes,Month-to-month,56.25,969.85,No,47,2277,
3932-IJWDZ,45,Yes,Month-to-month,103.65,4747.85,No,21,2183,
3594-KADLU,3,No phone service,Month-to-month,35.1,101.1,No,35,3610,
8065-BVEPF,65,No,Month-to-month,99.1,6496.15,No,52,4574,
2853-CWQFQ,1,No,Month-to-month,59.55,59.55,No,47,5824,
4732-RRJZC,7,No,Month-to-month,20.25,144.35,No,45,4954,
4338-EYCER,21,No,Month-to-month,54.6,1125.2,No,43,5763,
3007-FDPEA,2,No,Month-to-month,20.7,39.85,No,46,2107,
6350-XFYGW,4,No,Month-to-month,94.75,422.4,No,44,2757,
0311-QYWSS,6,No,Month-to-month,49.45,314.6,No,60,3672,
8705-DWKTI,52,No,Month-to-month,83.8,4331.4,No,40,6339,
8755-IWJHN,69,Yes,Month-to-month,95.35,6382,No,21,6132,
4480-QQRHC,8,No,Month-to-month,74.05,600.15,No,79,4899,
0929-PECLO,63,Yes,Month-to-month,89.6,5538.8,No,38,4438,
1202-KKGFU,12,No,Month-to-month,54.2,690.5,No,31,4474,
6112-KTHFQ,13,No,Month-to-month,19.3,279.3,No,23,5917,
1852-XEMDW,22,Yes,Month-to-month,65.05,1427.55,No,30,4709,
9426-SXNHE,2,No,Month-to-month,18.75,53.15,No,23,5355,
7402-EYFXX,26,Yes,Month-to-month,93.6,2404.1,No,54,4030,
9895-VFOXH,1,No phone service,Month-to-month,24.4,24.4,No,61,5092,
1230-QAJDW,3,Yes,Month-to-month,65.25,209.9,No,43,2562,
5701-ZIKJE,13,No,Month-to-month,50.55,610.75,No,29,5530,
5032-MIYKT,1,No,Month-to-month,70.7,70.7,No,28,4056,
7396-VJUZB,4,No,Month-to-month,45.25,155.35,No,57,2776,
9717-QEBGU,2,No,Month-to-month,70.3,144,No,37,2980,
6509-TSGWN,37,Yes,Month-to-month,26.45,911.6,No,72,5359,
9800-ONTFE,22,Yes,Month-to-month,75.8,1615.1,No,37,4479,
6743-HHQPF,42,No phone service,Month-to-month,25.1,1097.15,No,57,4959,
8455-HIRAQ,8,No,Month-to-month,44.45,369.3,No,65,4909,
4018-KJYUY,22,No,Month-to-month,20.15,432.5,No,78,2722,
8780-RSYYU,25,No,Month-to-month,19.2,532.1,No,23,2159,
5537-UXXVS,20,No,Month-to-month,19.25,375.25,No,68,4137,
1791-PQHBB,2,No,Month-to-month,61.2,125.95,No,31,5056,
8741-LQOBK,46,No phone service,Month-to-month,35.05,1620.25,No,33,4829,
8082-GHXOP,13,No,Month-to-month,44,659.35,No,24,5611,
3011-WQKSZ,19,No,Month-to-month,20,377.55,No,31,5188,
1986-PHGZF,18,Yes,Month-to-month,58.4,964.9,No,54,2812,
9360-OMDZZ,24,Yes,Month-to-month,94.1,2322.85,No,69,3192,
2988-GBIVW,70,Yes,Month-to-month,90.85,6470.1,No,64,5129,
